subject,questionNo,chapter,oldConcept,newConcept,changed,matchingBasis,questionSnippet,exampleSnippet,answerLeakCheck,reviewNote
java,37,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,switch문과 break,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int day = 2; switch(day) { case 1: System.out.print(""MON""); break; case 2: System.out.print(""TUE""); break; default: System.out.print(""ETC""); } } }","int menu = 1; switch(menu) { case 1: System.out.print(""one""); break; case 2: System.out.print(""two""); break; default: System.out.print(""other""); } // 일치하는 case와 break를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,38,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,switch문과 default,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int day = 3; switch(day) { case 1: System.out.print(""A""); break; case 2: System.out.print(""B""); break; default: System.out.print(""C""); } } }","int code = 5; switch(code) { case 1: System.out.print(""A""); break; default: System.out.print(""Z""); } // 일치하는 case가 없으면 default를 봅니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,39,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,중첩 if문,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int a = 5; if (a > 3) { if (a < 10) System.out.print(""X""); } } }","int n = 7; if (n > 0) { if (n < 10) System.out.print(""ok""); } // 바깥 조건 후 안쪽 조건을 봅니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,40,제4장 조건문과 삼항 연산자,Java 조건문과 삼항 연산자,논리연산자 && 조건문,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int a = 8; if (a % 2 == 0 && a > 5) System.out.print(""OK""); else System.out.print(""NO""); } }","int n = 12; if (n > 0 && n < 20) System.out.print(""in""); else System.out.print(""out""); // 두 조건을 모두 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,41,제5장 반복문,Java 반복문,for 반복문 출력,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { for (int i = 1; i <= 3; i++) System.out.print(i); } },for (int i = 2; i <= 4; i++) System.out.print(i); // 반복 변수 값을 순서대로 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,42,제5장 반복문,Java 반복문,for 반복문 문자열 반복,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { for (int i = 0; i < 3; i++) System.out.print(""A""); } }","for (int i = 0; i < 2; i++) System.out.print(""X""); // 같은 출력이 반복됩니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,43,제5장 반복문,Java 반복문,for 반복문 누적 합계,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int sum = 0; for (int i = 1; i <= 4; i++) sum += i; System.out.print(sum); } },int sum = 0; for (int i = 2; i <= 4; i++) sum += i; System.out.print(sum); // 반복마다 합계를 갱신합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,44,제5장 반복문,Java 반복문,while 반복문,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int i = 1; while (i <= 3) { System.out.print(i); i++; } } },int i = 2; while (i <= 4) { System.out.print(i); i++; } // 조건이 false가 될 때까지 반복합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,45,제5장 반복문,Java 반복문,while 감소 반복,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int i = 3; while (i > 0) { System.out.print(i); i--; } } },int i = 4; while (i > 1) { System.out.print(i); i--; } // 값이 줄어들며 반복합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,46,제5장 반복문,Java 반복문,do-while 반복문,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int i = 0; do { System.out.print(i); i++; } while (i < 3); } },int i = 1; do { System.out.print(i); i++; } while (i < 3); // 먼저 실행 후 조건을 봅니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,47,제5장 반복문,Java 반복문,break 반복 종료,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { for (int i = 1; i <= 5; i++) { if (i == 3) break; System.out.print(i); } } },for (int i = 1; i <= 5; i++) { if (i == 4) break; System.out.print(i); } // 조건을 만나면 반복이 끝납니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,48,제5장 반복문,Java 반복문,continue 반복 건너뛰기,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { for (int i = 1; i <= 4; i++) { if (i == 2) continue; System.out.print(i); } } },for (int i = 1; i <= 4; i++) { if (i == 3) continue; System.out.print(i); } // 특정 반복의 출력만 건너뜁니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,49,제5장 반복문,Java 반복문,중첩 for 반복문,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { for (int i = 1; i <= 2; i++) { for (int j = 1; j <= 2; j++) { System.out.print(i + """" + j); } } } }","for (int i = 1; i <= 2; i++) { for (int j = 1; j <= 3; j++) { System.out.print(i + "":"" + j); } } // 바깥 값 하나마다 안쪽 반복을 따라갑니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,50,제5장 반복문,Java 반복문,반복문 조건 카운트,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int count = 0; for (int i = 1; i <= 5; i++) { if (i % 2 == 0) count++; } System.out.print(count); } },int count = 0; for (int i = 1; i <= 6; i++) { if (i % 3 == 0) count++; } System.out.print(count); // 조건을 만족한 횟수를 셉니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,51,제6장 배열,Java 배열,Java 배열,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int[] a = {1, 2, 3}; System.out.print(a[0]); } }","int[] nums = {4, 6, 8}; System.out.print(nums[1]); // 배열에서 지정 위치의 원소를 확인합니다. String[] names = {""Lee"", ""Choi""}; System.out.print(names.length); // 배열 길이를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,52,제6장 배열,Java 배열,Java 배열,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int[] a = {1, 2, 3}; System.out.print(a[2]); } }","int[] nums = {4, 6, 8}; System.out.print(nums[1]); // 배열에서 지정 위치의 원소를 확인합니다. String[] names = {""Lee"", ""Choi""}; System.out.print(names.length); // 배열 길이를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,53,제6장 배열,Java 배열,Java 배열,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int[] a = {2, 4, 6}; System.out.print(a.length); } }","int[] nums = {4, 6, 8}; System.out.print(nums[1]); // 배열에서 지정 위치의 원소를 확인합니다. String[] names = {""Lee"", ""Choi""}; System.out.print(names.length); // 배열 길이를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,54,제6장 배열,Java 배열,Java 배열,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int[] a = {2, 4, 6}; int sum = 0; for (int i = 0; i < a.length; i++) sum += a[i]; System.out.print(sum); } }","int[] nums = {4, 6, 8}; System.out.print(nums[1]); // 배열에서 지정 위치의 원소를 확인합니다. String[] names = {""Lee"", ""Choi""}; System.out.print(names.length); // 배열 길이를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,55,제6장 배열,Java 배열,Java 배열,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { String[] s = {""A"", ""B"", ""C""}; System.out.print(s[1]); } }","int[] nums = {4, 6, 8}; System.out.print(nums[1]); // 배열에서 지정 위치의 원소를 확인합니다. String[] names = {""Lee"", ""Choi""}; System.out.print(names.length); // 배열 길이를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,56,제6장 배열,Java 배열,Java 배열,Y,id별 실제 코드/키워드 기준 매칭,다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int[] a = new int[3]; a[0] = 5; a[1] = 7; System.out.print(a[0] + a[1] + a[2]); } },"int[] nums = {4, 6, 8}; System.out.print(nums[1]); // 배열에서 지정 위치의 원소를 확인합니다. String[] names = {""Lee"", ""Choi""}; System.out.print(names.length); // 배열 길이를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,57,제6장 배열,Java 배열,Java 배열,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int[] a = {1, 2, 3}; for (int x : a) System.out.print(x); } }","int[] nums = {4, 6, 8}; System.out.print(nums[1]); // 배열에서 지정 위치의 원소를 확인합니다. String[] names = {""Lee"", ""Choi""}; System.out.print(names.length); // 배열 길이를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
java,58,제6장 배열,Java 배열,Java 배열,Y,id별 실제 코드/키워드 기준 매칭,"다음 Java 프로그램의 실행 결과를 쓰시오. class Main { public static void main(String[] args) { int[][] a = {{1, 2}, {3, 4}}; System.out.print(a[1][0]); } }","int[] nums = {4, 6, 8}; System.out.print(nums[1]); // 배열에서 지정 위치의 원소를 확인합니다. String[] names = {""Lee"", ""Choi""}; System.out.print(names.length); // 배열 길이를 확인합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
